@relation relation

@attribute RDcost_MSM numeric
@attribute RDcost_2Nx2N numeric
@attribute RDcost_2NxN numeric
@attribute RDcost_Nx2N numeric
@attribute part {0,1,2,3,4,5,6,7}
@attribute MergeFlag {0,1}
@attribute SkipMergeFlag {0,1}
@attribute med_med numeric
@attribute neighDepth_diff numeric
@attribute SplitQuadtree {0,1}

@data
848,1225,1159,1102,0,1,0,2.45833,0.458333,0
7454,4420,4770,6757,1,0,0,2.45833,0.458333,0
8699,5182,6944,8341,0,0,0,2.45833,0.458333,0
643,1046,1054,1142,1,0,0,2.45833,0.458333,0
866,1419,1092,1318,2,0,0,2.45833,0.458333,1
366,819,762,762,1,0,0,2.45833,0.458333,1
4812,5094,5038,4552,0,0,0,2.3125,0.3125,1
4017,2974,3356,3437,2,0,0,2.3125,0.3125,0
5608,5777,6842,6532,7,1,0,2.3125,0.3125,1
351,930,707,734,5,0,0,2.3125,0.3125,1
2161,1909,2818,2341,7,0,0,2.3125,0.3125,1
1168,1517,1395,1564,2,0,0,2.60417,0.604167,1
557,1131,1179,1179,0,0,0,2.60417,0.604167,0
724,1380,1741,1017,0,0,0,2.60417,0.604167,0
885,1338,1508,1394,0,1,0,2.3125,0.3125,0
4733,4826,5083,2637,0,0,0,2.3125,0.3125,0
855,1187,1658,1364,0,1,0,2.3125,0.3125,0
4060,3724,3788,4260,4,0,0,1.9375,-0.0625,1
3915,4254,4254,4254,6,1,0,1.9375,-0.0625,1
6878,5431,6129,4980,1,0,0,1.9375,-0.0625,1
4046,4612,4612,4612,0,0,0,1.9375,-0.0625,1
5806,5929,6359,6089,7,0,0,1.9375,-0.0625,0
2269,2834,2834,2778,0,1,1,1.9375,-0.0625,0
15337,12486,13384,14234,0,0,0,1.90625,-0.09375,0
2536,4661,5073,5390,0,1,1,1.90625,-0.09375,0
1808,3481,3272,3063,0,1,0,1.90625,-0.09375,0
2536,4603,4000,4702,0,1,1,1.90625,-0.09375,0
3086,4968,4550,4550,0,1,1,1.90625,-0.09375,0
2459,4341,4132,4132,0,1,1,1.90625,-0.09375,0
3589,5471,5262,5507,0,1,1,1.90625,-0.09375,0
5281,7431,7481,6954,0,1,1,1.90625,-0.09375,0
13366,14635,15203,14203,2,0,0,1.90625,-0.09375,1
3075,5166,4748,4748,0,1,1,1.90625,-0.09375,0
4119,5374,6001,4956,0,0,0,1.90625,-0.09375,1
3132,5223,5308,4805,0,1,1,1.90625,-0.09375,0
2978,4860,4442,4442,0,1,1,1.90625,-0.09375,0
6294,5277,5891,5626,7,1,0,1.90625,-0.09375,0
3675,5800,5348,5139,0,1,1,1.90625,-0.09375,0
4369,6042,5833,5833,0,1,1,1.90625,-0.09375,0
3587,5593,5700,5051,0,1,1,1.89583,-0.104167,0
3512,5434,6270,5455,0,1,1,1.89583,-0.104167,0
2819,4910,4283,4283,0,1,1,1.89583,-0.104167,0
6414,7183,9080,8871,0,1,1,1.89583,-0.104167,0
3543,4537,4119,4163,0,0,0,1.89583,-0.104167,0
3472,5145,4727,5354,4,1,1,1.89583,-0.104167,1
10684,15549,11821,16903,7,1,1,1.89583,-0.104167,1
8600,12562,13190,12353,5,1,1,1.89583,-0.104167,1
4097,5770,5561,5561,0,1,1,1.89583,-0.104167,0
2920,5256,4593,4384,0,1,1,1.89583,-0.104167,0
17589,18771,20592,21573,5,1,1,1.89583,-0.104167,1
4138,4969,5811,5184,0,0,0,1.89583,-0.104167,0
1515,3188,3606,3815,1,1,1,1.89583,-0.104167,1
7564,9237,9028,9864,0,1,0,1.89583,-0.104167,0
846,2519,2310,2101,0,1,0,1.89583,-0.104167,0
15140,18668,17872,17663,7,1,0,1.89583,-0.104167,0
2689,4791,5000,5000,6,1,0,2.54167,0.541667,1
6052,4887,6359,6682,7,0,0,2.54167,0.541667,0
8383,9429,10283,12042,0,0,0,2.54167,0.541667,1
8508,5156,6924,6733,0,0,0,2.54167,0.541667,0
28022,25994,27492,34392,1,1,0,2.54167,0.541667,1
10540,6244,8705,6528,0,0,0,2.54167,0.541667,0
23350,14300,25717,18002,2,1,0,2.54167,0.541667,1
8900,8533,9307,10780,6,0,0,2.54167,0.541667,1
1645,2981,2900,2760,0,1,0,2.54167,0.541667,1
4748,4143,6464,5817,2,0,0,2.54167,0.541667,0
3268,3964,4941,4057,0,0,0,2.54167,0.541667,0
2713,4039,5850,4386,0,1,1,2.54167,0.541667,0
257,2348,2348,2139,0,1,1,2.54167,0.541667,0
22209,7341,14646,9470,0,0,0,2.54167,0.541667,0
10944,9112,12198,8694,5,1,1,2.54167,0.541667,1
971,3062,3062,2853,0,1,1,2.54167,0.541667,0
18558,19438,20154,18113,4,0,0,2.5625,0.5625,1
2359,3823,4032,4278,4,1,0,2.5625,0.5625,0
12175,8561,10204,9849,1,0,0,2.5625,0.5625,1
15371,13901,13640,14539,7,0,0,2.5625,0.5625,1
10774,10310,11819,11610,6,1,0,2.5625,0.5625,1
4320,5366,5575,5366,0,0,0,2.5625,0.5625,0
12892,12741,14296,14496,2,0,0,2.5625,0.5625,0
14319,10482,11092,13951,1,1,0,2.5625,0.5625,1
2561,3607,3189,2980,4,0,0,2.5625,0.5625,1
20434,24284,23302,24267,2,1,1,2.5625,0.5625,1
17041,7566,9159,9269,6,1,0,2.5625,0.5625,0
2214,3469,3469,3260,0,0,0,2.5625,0.5625,0
935,2810,2608,2399,0,1,1,2.5625,0.5625,0
1822,3433,3015,2916,6,1,0,2.5625,0.5625,0
2051,4142,4431,3515,0,1,1,2.5625,0.5625,0
2495,4586,4168,3959,0,1,1,2.64583,0.645833,0
2880,4971,4553,4344,0,1,1,2.64583,0.645833,0
12625,14153,14920,13462,5,1,0,2.64583,0.645833,0
5814,7487,7069,6860,0,1,1,2.64583,0.645833,1
4194,4957,6899,5240,2,1,0,2.64583,0.645833,0
7097,6321,7183,8352,2,1,0,2.64583,0.645833,0
2863,4118,5372,3700,6,1,0,2.64583,0.645833,1
2253,3926,3299,3508,7,1,0,2.64583,0.645833,0
4296,3285,4749,5619,0,0,0,2.64583,0.645833,0
21752,16507,26172,13424,7,0,0,2.64583,0.645833,1
4952,8367,5886,7652,5,0,0,2.64583,0.645833,0
15550,17382,18891,16993,0,0,0,2.64583,0.645833,0
2886,4350,4141,4737,7,0,0,2.64583,0.645833,0
7891,9181,8763,8763,5,1,1,2.64583,0.645833,1
5802,5758,7057,7378,0,0,0,2.64583,0.645833,0
13367,5658,8902,11387,2,0,0,2.64583,0.645833,1
2630,5591,4581,4372,0,1,0,1.95833,-0.0416667,0
2693,7801,6826,5118,0,0,0,1.95833,-0.0416667,0
1820,3437,3686,3795,0,1,0,1.95833,-0.0416667,0
3276,6533,7579,7370,0,1,1,1.95833,-0.0416667,0
3280,4743,4744,4744,1,1,1,1.95833,-0.0416667,1
4801,6906,6474,6265,0,0,0,1.95833,-0.0416667,0
7764,6158,11426,7393,2,0,0,1.95833,-0.0416667,0
3255,4767,4510,4510,0,0,0,1.95833,-0.0416667,0
6965,6804,8267,8267,0,1,1,1.95833,-0.0416667,0
6311,7088,7775,7566,0,0,0,1.95833,-0.0416667,0
15413,11211,16745,23582,5,0,0,1.95833,-0.0416667,1
15487,22403,15436,21020,4,1,0,1.95833,-0.0416667,1
8639,9981,9664,7924,7,1,1,1.95833,-0.0416667,1
3710,5355,5174,5174,0,1,1,1.95833,-0.0416667,0
20729,22038,25040,22193,7,0,0,1.95833,-0.0416667,0
20823,12357,12351,15245,5,0,0,1.95833,-0.0416667,0
3142,4505,4768,4559,0,0,0,1.6875,-0.3125,0
2702,4093,4511,3826,0,1,1,1.6875,-0.3125,0
4295,4986,5678,5613,6,0,0,1.6875,-0.3125,0
6046,6725,8043,6313,0,0,0,1.6875,-0.3125,0
4028,4765,5702,6254,6,1,1,1.6875,-0.3125,1
3379,4843,5534,4843,0,1,1,1.6875,-0.3125,0
4319,5783,6828,5783,2,1,1,1.6875,-0.3125,1
3173,4846,5250,4637,0,1,1,1.6875,-0.3125,0
14298,15144,15475,15475,0,1,1,2.17188,0.171875,1
10267,11343,9544,10580,1,1,0,2.17188,0.171875,0
20924,24414,22800,24278,0,1,1,2.17188,0.171875,1
15083,12691,14462,15745,2,1,1,2.17188,0.171875,1
1911,3166,4211,3166,2,0,0,2.17188,0.171875,0
15963,10911,10110,13249,7,0,0,2.17188,0.171875,0
29370,16984,16497,16579,2,1,1,2.17188,0.171875,1
1854,3109,2924,3562,1,0,0,2.17188,0.171875,0
11183,7384,7873,8310,2,1,0,2.17188,0.171875,0
1882,3930,3823,3764,0,1,0,2.17188,0.171875,0
2462,4553,4135,4135,0,1,1,2.17188,0.171875,0
1255,3346,3137,3137,0,1,1,2.17188,0.171875,0
14409,7610,12227,10914,2,0,0,2.17708,0.177083,0
1899,3344,3781,5037,0,1,1,2.17708,0.177083,0
7078,4049,5489,5428,2,1,1,2.17708,0.177083,1
1373,3456,3046,3378,0,1,1,2.17708,0.177083,0
3693,4630,6942,4529,0,0,0,2.17708,0.177083,0
20092,15244,17017,10072,7,0,0,2.17708,0.177083,1
14057,7892,9565,8996,0,0,0,2.17708,0.177083,0
4265,5311,6537,5311,6,1,0,2.17708,0.177083,1
1138,2393,2393,2184,0,1,0,2.17708,0.177083,0
811,2902,2484,2275,0,1,1,2.17708,0.177083,0
2546,3915,4654,3346,6,0,0,2.17708,0.177083,0
2862,4065,3872,3663,6,0,0,2.17708,0.177083,1
11950,19473,18062,13980,6,1,1,2.17708,0.177083,1
13901,12641,24190,14582,0,0,0,2.17708,0.177083,0
3160,5178,6178,5319,0,1,0,2.35417,0.354167,0
8907,6050,6967,8047,2,1,0,2.35417,0.354167,0
9159,9687,10838,9763,7,1,0,2.35417,0.354167,0
11495,8511,9702,7862,2,0,0,2.35417,0.354167,0
5799,5423,6230,5441,0,0,0,2.35417,0.354167,0
1589,3695,3471,3262,0,1,1,2.35417,0.354167,0
2703,7159,16103,6760,2,1,1,2.35417,0.354167,1
2021,3656,3903,3485,0,0,0,2.35417,0.354167,0
17091,15930,16777,17064,7,1,1,2.35417,0.354167,1
8006,7543,10323,7988,2,0,0,2.35417,0.354167,0
11288,14324,14128,13579,1,1,1,2.35417,0.354167,1
2678,4101,4151,4286,2,0,0,2.35417,0.354167,0
4316,5332,6063,5007,0,0,0,2.35417,0.354167,0
5151,6961,7918,8295,0,1,1,2.35417,0.354167,0
18087,9662,9800,10883,0,0,0,2.35417,0.354167,0
1732,2987,3418,2749,6,0,0,2.35417,0.354167,0
15866,29277,32407,11819,7,1,1,2.33333,0.333333,1
1249,3340,3340,2922,0,0,0,2.33333,0.333333,0
26630,40668,34742,31920,7,0,0,2.33333,0.333333,1
913,3126,3213,2795,0,1,1,2.33333,0.333333,0
5233,6906,6488,6279,0,0,0,2.33333,0.333333,0
951,2624,2833,2441,0,1,0,2.33333,0.333333,0
454,2754,2754,2336,0,1,1,2.33333,0.333333,0
2422,4312,5037,5153,0,1,1,2.33333,0.333333,1
20083,24389,31229,26088,6,1,1,2.33333,0.333333,1
2280,4580,4162,3953,0,1,1,2.33333,0.333333,0
7950,7188,10089,10589,2,0,0,2.33333,0.333333,0
5503,6293,9346,6548,2,0,0,2.33333,0.333333,0
3484,4828,4828,4410,0,1,1,2.33333,0.333333,0
20935,18509,19257,14495,7,0,0,2.33333,0.333333,0
2644,4317,4526,5153,2,1,0,2.33333,0.333333,0
22073,18489,22667,21322,7,0,0,2.33333,0.333333,1
4147,5280,5698,5280,0,1,0,2.30208,0.302083,0
9915,9844,12114,11696,0,0,0,2.30208,0.302083,0
31799,26660,18281,24838,5,0,0,2.30208,0.302083,0
5192,4954,6034,6447,1,0,0,2.30208,0.302083,0
3093,4374,7142,5116,2,1,0,2.30208,0.302083,0
13439,10123,10871,9995,2,1,1,2.30208,0.302083,1
28343,27377,23848,23579,2,0,0,2.30208,0.302083,0
7088,5827,7492,6971,1,0,0,2.30208,0.302083,1
13394,7390,8680,9907,7,0,0,2.30208,0.302083,1
5358,5116,8537,5191,7,0,0,2.30208,0.302083,1
12144,10713,14505,11567,2,1,0,2.30208,0.302083,1
3253,3406,4508,4353,7,1,1,2.30208,0.302083,1
31545,16151,18183,17824,2,0,0,2.30208,0.302083,1
2844,3890,4517,4178,0,0,0,2.28125,0.28125,1
2965,3904,5168,4870,0,1,1,2.28125,0.28125,0
1692,2418,3365,2813,0,0,0,2.28125,0.28125,0
6595,7850,9105,7850,4,1,0,2.28125,0.28125,1
13803,8703,10931,9296,7,1,1,2.28125,0.28125,1
4347,4033,5092,5497,4,1,0,2.28125,0.28125,0
10357,8398,11270,9507,2,0,0,2.28125,0.28125,1
2623,3712,4864,4654,0,0,0,2.28125,0.28125,0
1227,3318,3527,3816,4,0,0,2.28125,0.28125,0
1059,2941,3359,3561,0,1,1,2.28125,0.28125,0
1240,2495,2913,2896,0,0,0,2.28125,0.28125,0
5583,7469,6497,8627,6,0,0,2.28125,0.28125,0
4281,3945,6268,5766,2,0,0,2.28125,0.28125,0
15915,8395,11542,9330,2,1,1,2.28125,0.28125,1
1652,3325,4352,3658,2,1,0,2.28125,0.28125,0
2060,3315,3315,2897,2,1,1,1.7125,-0.2875,1
2448,4539,4330,4121,0,1,1,1.7125,-0.2875,0
2414,4714,4505,4087,0,1,1,1.7125,-0.2875,0
2656,4956,4833,4574,0,1,1,1.7125,-0.2875,0
11566,13009,15061,15413,0,1,1,1.7125,-0.2875,1
2306,4606,4594,3979,0,1,1,1.7125,-0.2875,0
2599,4272,4213,4272,0,1,1,1.7125,-0.2875,0
3203,4876,4458,4040,6,1,1,1.7125,-0.2875,1
906,3206,2579,2161,0,1,1,2.375,0.375,0
4583,6465,7511,6047,6,1,1,2.375,0.375,1
2861,3971,4325,3507,0,0,0,2.375,0.375,0
1561,3652,3234,2997,2,0,0,2.375,0.375,0
1347,4514,5479,3678,0,0,0,2.375,0.375,0
1012,2933,2894,2476,0,1,1,2.375,0.375,0
11020,7661,9299,13684,0,1,1,2.375,0.375,1
4625,5639,6001,5430,0,1,0,2.375,0.375,0
18047,8185,9964,9331,2,0,0,2.375,0.375,0
26422,17570,18711,22680,2,0,0,2.375,0.375,1
17017,18681,17488,19129,7,0,0,2.375,0.375,1
13391,15089,14636,15636,4,0,0,2.375,0.375,0
23047,26301,25805,27456,1,0,0,2.375,0.375,1
24156,16080,17926,14665,6,0,0,2.375,0.375,1
15049,13102,9118,13301,6,0,0,2.375,0.375,1
1019,2901,3110,2901,0,1,1,2.1875,0.1875,0
1172,2737,3263,3070,0,1,1,2.1875,0.1875,0
791,2327,3714,3371,0,1,0,2.1875,0.1875,0
904,2995,2995,3317,0,1,1,2.1875,0.1875,0
1436,2453,2900,2587,0,1,1,2.1875,0.1875,0
19050,14653,15193,15368,6,1,0,2.1875,0.1875,0
17337,8246,9322,7579,7,0,0,2.1875,0.1875,0
16545,13870,14526,13657,2,0,0,2.1875,0.1875,1
1451,2966,3705,3519,0,0,0,2.1875,0.1875,0
1519,2941,3813,3260,0,1,1,2.1875,0.1875,1
1927,3727,4032,3743,0,1,0,2.1875,0.1875,0
790,2302,2998,2868,0,1,0,2.1875,0.1875,0
12517,9399,9644,11375,4,0,0,2.1875,0.1875,0
763,2436,2645,2665,0,1,1,2.1875,0.1875,0
4583,6738,5686,5339,0,0,0,2.1875,0.1875,0
5054,5807,8681,6309,0,0,0,2.1875,0.1875,0
10795,6141,7309,9331,4,0,0,2.1875,0.1875,1
13294,8493,11591,9274,0,0,0,2.1875,0.1875,0
7782,5787,6763,5703,7,0,0,2.1875,0.1875,0
4473,5757,5757,7025,4,1,0,2.1875,0.1875,1
1170,2843,2843,2888,0,1,1,2.1875,0.1875,0
3343,4798,7268,5601,1,0,0,2.1875,0.1875,0
748,2710,2421,2774,0,1,1,2.1875,0.1875,0
2204,3281,3994,4839,1,0,0,2.1875,0.1875,0
34017,44707,43471,32699,1,0,0,2.1875,0.1875,1
451,2922,2504,2295,0,1,1,2.1875,0.1875,0
11410,7078,8549,14035,1,1,1,2.1875,0.1875,1
2601,3162,4416,3771,0,0,0,2.1875,0.1875,0
2086,3968,3968,4081,0,1,1,2.1875,0.1875,0
4725,5770,5770,6296,4,0,0,2.1875,0.1875,1
4167,5136,5421,5006,0,0,0,2.1875,0.1875,0
35907,12315,14365,11484,1,1,1,2.34375,0.34375,1
1156,2718,3018,2688,1,0,0,2.34375,0.34375,0
2778,3197,3305,3824,2,0,0,2.34375,0.34375,0
14679,14722,5490,5512,2,0,0,2.34375,0.34375,1
790,1836,2254,2099,0,0,0,2.34375,0.34375,0
