@relation relation

@attribute RDcost_MSM numeric
@attribute RDcost_2Nx2N numeric
@attribute RDcost_2NxN numeric
@attribute RDcost_Nx2N numeric
@attribute part {0,1,2,3,4,5,6,7}
@attribute MergeFlag {0,1}
@attribute SkipMergeFlag {0,1}
@attribute med_med numeric
@attribute neighDepth_diff numeric
@attribute SplitQuadtree {0,1}

@data
3203,4876,4458,4040,2,1,1,1.7125,0.7125,1
1561,3652,3234,2997,7,0,0,2.375,1.375,0
4625,5639,6001,5430,5,0,0,2.375,1.375,1
13391,15089,14636,15636,2,0,0,2.375,1.375,1
15049,13102,9118,13301,5,0,0,2.375,1.375,1
904,2995,2995,3317,0,1,0,2.1875,1.1875,0
16545,13870,14526,13657,2,1,1,2.1875,1.1875,1
1927,3727,4032,3743,2,1,0,2.1875,1.1875,1
4583,6738,5686,5339,4,0,0,2.1875,1.1875,0
7782,5787,6763,5703,1,0,0,2.1875,1.1875,1
748,2710,2421,2774,4,1,0,2.1875,1.1875,1
11410,7078,8549,14035,7,0,0,2.1875,1.1875,1
4167,5136,5421,5006,0,0,0,2.1875,1.1875,1
14679,14722,5490,5512,4,1,1,2.34375,1.34375,1
501,1965,2174,1976,1,0,0,2.34375,1.34375,1
2638,4435,4695,5090,2,0,0,2.34375,1.34375,1
17589,19270,18229,19819,6,0,0,2.34375,1.34375,1
14652,9427,10740,11696,7,0,0,2.33333,1.33333,1
3844,4899,6929,6051,2,1,1,2.33333,1.33333,1
2666,3503,4239,3503,0,1,1,2.33333,1.33333,1
801,2683,2474,2265,7,0,0,2.33333,1.33333,1
12275,7303,7722,7874,1,1,1,2.27083,1.27083,1
17763,10150,10550,14049,2,0,0,2.27083,1.27083,1
1189,2523,2653,2338,5,1,1,2.27083,1.27083,1
3950,3843,7445,4844,4,0,0,2.27083,1.27083,1
10708,12027,11775,5217,2,0,0,1.9,0.9,1
3105,3942,4412,4151,7,0,0,1.9,0.9,1
5581,6847,6836,5938,2,1,1,2.21875,1.21875,1
16612,19572,15194,12905,7,1,0,2.21875,1.21875,1
18370,8660,11224,9223,2,0,0,2.17708,1.17708,1
589,2471,2262,1844,6,1,1,2.17708,1.17708,1
1025,3309,2891,4392,7,1,0,2.20833,1.20833,0
2996,4006,5711,4251,2,0,0,2.20833,1.20833,1
455,2333,1919,1710,2,1,0,2.28125,1.28125,1
3878,5134,5388,3912,2,0,0,2.28125,1.28125,1
496,2129,2454,2245,1,0,0,2.11458,1.11458,1
4855,5231,6355,7043,4,0,0,2.11458,1.11458,0
4700,6373,6373,5955,2,1,1,1.85,0.85,1
2575,6472,4811,4811,0,1,1,1.34375,0.34375,0
4419,8102,8780,6870,0,1,1,1.34375,0.34375,0
2783,5537,5853,5889,0,0,0,1.34375,0.34375,0
22278,14492,14629,16028,0,1,1,1.34375,0.34375,1
6812,7614,12310,12034,0,1,1,1.97917,0.979167,0
7145,9063,8787,10730,5,0,0,1.97917,0.979167,0
947,3430,3328,3053,4,1,0,1.97917,0.979167,0
25890,9947,10785,11553,5,0,0,1.97917,0.979167,0
1799,4963,4526,4413,2,0,0,2.14583,1.14583,1
35585,32395,25404,30416,4,0,0,2.14583,1.14583,1
2394,4760,4873,4873,6,0,0,2.14583,1.14583,1
4311,6310,6522,7346,0,0,0,2.14583,1.14583,0
8583,8853,9488,11052,6,0,0,2.25,1.25,1
15509,17877,31219,18665,7,0,0,2.25,1.25,1
1885,7357,7078,6803,6,1,0,2.25,1.25,0
7070,6090,8390,8723,1,1,1,2.33333,1.33333,1
5373,5570,7286,6954,0,0,0,2.33333,1.33333,0
15393,10193,15042,9908,7,0,0,2.33333,1.33333,1
14331,10731,10935,14662,7,0,0,2.33333,1.33333,0
4024,7272,6228,5952,0,1,1,1.95833,0.958333,0
3148,4971,6068,5863,1,0,0,1.95833,0.958333,1
9980,13240,12495,12219,0,0,0,1.95833,0.958333,0
5588,5916,8109,6813,1,0,0,1.95833,0.958333,1
4425,6967,6884,6884,0,1,1,1.4375,0.4375,0
3862,6460,5548,5273,0,1,1,1.4375,0.4375,0
1981,3901,4543,5406,2,1,1,1.92188,0.921875,1
10520,8344,13404,9755,2,1,1,1.92188,0.921875,1
1780,3684,3555,3734,1,1,1,1.92188,0.921875,1
2607,5083,4282,5293,1,0,0,1.92188,0.921875,1
1388,4644,5011,5813,2,0,0,1.89583,0.895833,0
9502,9761,11139,9243,2,1,1,1.89583,0.895833,1
1362,3290,3015,3015,4,1,0,1.89583,0.895833,0
5634,7557,7281,9780,4,0,0,1.89583,0.895833,1
6352,8082,9350,9286,6,1,0,1.83333,0.833333,1
4010,6637,7048,7362,2,1,1,1.83333,0.833333,1
19324,18922,20143,17468,6,1,1,1.83333,0.833333,1
7178,9763,10739,9873,7,0,0,1.83333,0.833333,1
2551,5017,6119,4191,7,1,1,2.15625,1.15625,1
30703,26388,27811,19702,2,0,0,2.15625,1.15625,1
10161,8053,9614,9342,6,1,0,2.15625,1.15625,1
19780,9951,13176,14464,1,1,1,2.15625,1.15625,1
19048,14494,12612,7965,7,0,0,2.19792,1.19792,1
14909,13725,14654,13467,7,0,0,2.19792,1.19792,1
9215,6641,8926,8294,2,1,0,2.19792,1.19792,1
33796,12591,14227,14330,7,0,0,2.19792,1.19792,1
1627,3280,3555,4091,6,0,0,1.94792,0.947917,0
15655,13542,17082,15064,5,0,0,1.94792,0.947917,1
1551,3203,3479,3227,0,0,0,1.94792,0.947917,0
2698,4656,4649,4380,6,1,0,1.94792,0.947917,1
3272,5620,5710,5434,0,1,1,1.55,0.55,0
3294,5860,6411,6135,6,0,0,1.55,0.55,1
2399,4332,5704,4528,4,0,0,2.26562,1.26562,1
708,3731,4863,4436,1,0,0,2.26562,1.26562,1
12181,13407,14825,14714,0,0,0,2.26562,1.26562,1
20232,29865,20936,20304,2,0,0,2.26562,1.26562,1
1406,2996,4160,3885,0,1,1,2.0625,1.0625,0
1708,3777,4289,4187,5,0,0,2.0625,1.0625,0
2343,3598,4930,4795,6,0,0,2.0625,1.0625,1
1361,3564,3840,3564,0,1,1,2.0625,1.0625,0
9339,9570,12775,16078,5,0,0,2.09375,1.09375,1
988,3795,3153,2625,0,1,0,2.09375,1.09375,1
721,4548,3307,3307,0,0,0,2.09375,1.09375,0
5492,6320,8562,7537,4,0,0,2.09375,1.09375,1
9080,11668,14084,12783,7,1,1,2.4375,1.4375,1
668,4206,3011,3011,1,0,0,2.4375,1.4375,1
1967,3410,4795,3215,1,0,0,2.4375,1.4375,0
9146,12306,10158,13412,2,0,0,2.4375,1.4375,1
7833,13758,14380,10075,6,0,0,2.28125,1.28125,1
3515,5719,5365,5579,2,1,1,2.28125,1.28125,1
945,3948,3398,3122,5,1,1,2.28125,1.28125,1
2908,6184,5662,6929,0,1,1,2.28125,1.28125,1
5925,6443,6929,7609,6,1,1,2.25,1.25,1
6163,7002,8091,7278,6,1,1,2.25,1.25,1
1704,4678,4458,4103,6,1,1,2.25,1.25,1
4842,5542,7596,6672,0,0,0,2.25,1.25,0
13460,10267,10925,9856,7,0,0,1.775,0.775,1
3628,6107,6107,5832,5,0,0,1.775,0.775,1
4886,7067,8275,7502,1,0,0,2.04688,1.04688,1
17623,17866,15650,16979,7,1,0,2.04688,1.04688,1
11354,7553,10664,9108,2,0,0,2.09375,1.09375,1
1005,3072,3623,3292,7,0,0,2.09375,1.09375,0
823,3592,3316,2765,0,1,1,1.85417,0.854167,0
9009,11985,11545,10662,1,0,0,1.85417,0.854167,1
2100,3752,4028,4645,7,1,1,2.20833,1.20833,1
585,3002,2789,2493,2,0,0,2.20833,1.20833,1
861,5675,5886,4193,6,0,0,2.07292,1.07292,1
2613,4167,5368,4061,6,0,0,2.07292,1.07292,0
1392,3720,3995,3661,1,0,0,2.04167,1.04167,1
2094,3760,3484,2933,0,1,1,2.04167,1.04167,0
6107,8902,9177,8035,6,1,0,1.7625,0.7625,1
2291,9276,8183,10805,0,1,1,1.5,0.5,0
4615,10753,10057,10057,0,1,1,1.5,0.5,0
2520,13048,8058,7361,0,1,1,1.5,0.5,0
2068,8781,8904,10456,1,1,1,1.5,0.5,1
6564,12835,15300,15300,0,1,1,1.625,0.625,0
13130,16908,19186,17563,7,1,0,1.625,0.625,0
737,7708,7012,7012,4,1,1,1.625,0.625,1
17230,14196,18660,17945,0,0,0,1.625,0.625,0
6107,10813,14463,12374,2,0,0,2.08333,1.08333,1
32564,42686,36603,45876,7,0,0,2.08333,1.08333,1
2524,14486,9488,8791,2,1,1,2.08333,1.08333,1
2317,8584,9281,8584,0,1,1,2.08333,1.08333,0
8380,15529,17720,16587,6,1,1,2.10417,1.10417,1
1450,8405,8414,7779,1,1,1,2.10417,1.10417,1
9060,10895,44231,15073,7,0,0,2.10417,1.10417,0
2584,7893,9286,8589,0,1,1,2.10417,1.10417,0
5468,7439,8831,9696,4,1,0,2.0625,1.0625,1
4244,11667,9814,9118,6,1,0,2.0625,1.0625,1
7020,13595,15206,11502,7,1,1,2.0625,1.0625,1
8957,14081,18791,16766,6,1,0,2.0625,1.0625,0
5107,14606,13748,11893,0,1,1,1.83333,0.833333,0
3499,9721,11223,10574,0,1,1,1.83333,0.833333,0
11265,19700,25488,22803,0,1,1,1.83333,0.833333,0
3574,11789,13409,11544,0,1,1,1.83333,0.833333,0
4402,10789,10331,9635,0,1,1,0.791667,-0.208333,0
4565,8979,11068,9675,0,1,1,0.791667,-0.208333,0
3131,7201,8593,8246,0,1,1,2,1,1
3194,10481,10834,9861,2,1,1,2,1,1
1983,6933,7629,6933,0,0,0,2,1,1
2795,7773,9280,8470,4,1,1,2,1,1
2304,8110,10246,8807,0,1,1,1.85417,0.854167,0
8055,12991,15018,14322,6,0,0,1.85417,0.854167,0
927,8023,8107,6714,0,1,1,1.85417,0.854167,1
5912,14169,14498,14459,5,1,1,1.85417,0.854167,1
6932,13989,15636,11704,6,0,0,1.875,0.875,1
4302,11741,13433,12059,0,1,1,1.875,0.875,0
19412,24116,25131,24203,0,1,0,1.875,0.875,1
3775,13058,10443,9747,0,1,1,1.875,0.875,0
26034,25645,31518,23738,7,1,1,1.98958,0.989583,1
43729,33376,36013,32387,6,1,1,1.98958,0.989583,1
6582,17483,9406,8013,4,1,1,1.98958,0.989583,1
12962,17836,17121,13639,6,1,0,1.98958,0.989583,1
26172,21699,28110,27336,2,0,0,1.83333,0.833333,1
6994,13261,16742,11172,7,1,1,1.83333,0.833333,1
6217,13113,12433,9030,2,0,0,1.83333,0.833333,1
17878,19429,21111,19022,7,0,0,1.83333,0.833333,1
2788,8746,9523,7403,7,1,0,1.625,0.625,0
11227,17718,20887,19202,6,0,0,1.625,0.625,1
2401,8781,9301,8220,0,0,0,1.625,0.625,0
2984,8681,10214,7289,6,0,0,1.625,0.625,0
3763,10953,10931,8145,0,1,1,1.05,0.05,0
4442,11183,11199,8413,6,1,0,1.05,0.05,0
2270,8757,9234,5395,6,0,0,2.26562,1.26562,0
2115,9209,8671,5886,0,1,1,2.26562,1.26562,0
6447,13806,14535,14006,6,0,0,2.26562,1.26562,0
17026,19552,19552,17463,7,1,0,2.26562,1.26562,1
1111,11531,7708,6033,0,1,1,1.71875,0.71875,0
3130,9157,9157,7068,0,1,1,1.71875,0.71875,0
1801,8036,9341,7252,5,1,0,1.71875,0.71875,0
1022,11445,7363,5971,0,1,1,1.71875,0.71875,0
3086,9908,9908,9237,0,1,1,1.69792,0.697917,1
3475,9046,9742,7005,4,1,0,1.69792,0.697917,0
830,7206,6510,5117,0,1,1,1.69792,0.697917,0
9344,20515,25463,15265,2,1,0,1.69792,0.697917,1
2749,9690,9439,8920,7,1,0,2.02083,1.02083,0
1228,7495,6103,4710,4,0,0,2.02083,1.02083,1
5704,11368,8712,8016,4,1,0,2.02083,1.02083,0
16889,18827,25753,21612,5,0,0,2.02083,1.02083,0
14697,22180,23166,20398,2,1,1,2,1,1
11647,13652,15122,15016,7,1,1,2,1,1
1532,8402,6313,5616,6,1,1,2,1,1
3056,9737,7696,7000,0,1,1,2,1,0
8089,12165,10076,12165,6,1,0,1.86458,0.864583,0
5578,12162,10804,12669,6,0,0,1.86458,0.864583,1
1255,8778,7437,6741,0,1,1,1.86458,0.864583,0
2738,9644,7365,5972,0,1,1,1.86458,0.864583,0
6414,13901,17171,11930,0,1,1,1.425,0.425,0
4810,12892,11499,10107,0,1,1,1.425,0.425,0
4701,12889,10830,13156,1,0,0,1.5,0.5,0
10542,16110,13467,12789,0,1,1,1.5,0.5,0
6711,12207,12282,13573,6,1,0,1.44792,0.447917,1
2746,10201,13128,10902,2,0,0,1.44792,0.447917,0
1016,9359,6834,5441,0,1,1,1.42708,0.427083,0
7225,18260,14972,11860,7,1,1,1.42708,0.427083,1
1224,10194,7699,6307,0,1,1,1.88542,0.885417,0
174,9207,5783,4390,7,0,0,1.88542,0.885417,1
1196,9925,7527,5438,6,0,0,1.67708,0.677083,1
1890,11850,8368,6976,2,1,1,1.67708,0.677083,1
1022,10081,5904,4511,1,0,0,1.70833,0.708333,0
1458,11035,6161,4768,0,1,1,1.70833,0.708333,0
5566,14919,11404,10741,0,1,1,1.4,0.4,0
2745,9781,8364,8364,0,1,1,1.15625,0.15625,0
4510,10840,10144,10144,0,1,1,1.15625,0.15625,0
3388,11464,12046,8959,1,1,1,1.15625,0.15625,1
27647,21801,27372,27372,0,0,0,1.15625,0.15625,0
6038,13675,11423,10727,0,1,1,1.47917,0.479167,0
7538,15335,15458,12623,0,0,0,1.47917,0.479167,0
1750,9088,10687,8048,1,1,1,1.47917,0.479167,1
60790,18936,20878,21157,2,1,0,1.47917,0.479167,0
1038,6609,7305,7879,7,0,0,1.91667,0.916667,1
9834,12625,18263,17340,2,0,0,1.91667,0.916667,1
2233,7997,10258,7390,6,0,0,1.91667,0.916667,1
2209,8743,8476,8476,0,0,0,1.91667,0.916667,0
9073,13851,14547,14547,2,0,0,2.1875,1.1875,1
11099,17116,18910,20423,1,0,0,2.1875,1.1875,1
9663,13725,19495,14110,2,0,0,2.1875,1.1875,1
2582,7899,8596,7899,0,1,1,2.1875,1.1875,0
29153,34619,32567,26439,5,0,0,1.85417,0.854167,0
2039,8306,9003,8306,0,0,0,1.85417,0.854167,0
15440,22468,22763,14495,7,1,1,1.85417,0.854167,1
6249,12516,12516,11820,0,1,1,1.85417,0.854167,0
5726,14152,11297,10601,0,1,1,1.625,0.625,0
2675,8976,12053,9084,0,1,1,1.625,0.625,0
6500,12607,15654,15117,0,1,1,1.625,0.625,0
5178,12972,18774,15822,0,1,1,1.625,0.625,0
4709,11332,10497,9801,0,1,1,0.791667,-0.208333,0
3855,10235,10235,9539,0,1,1,0.791667,-0.208333,0
3716,9858,9858,9162,6,1,1,1.875,0.875,1
3185,7949,10484,8073,2,1,1,1.875,0.875,1
1637,8449,9136,7282,1,0,0,1.875,0.875,0
1274,7906,7606,7606,2,1,1,1.875,0.875,1
2460,9655,10357,9383,0,1,1,1.71875,0.71875,0
59420,99354,63757,43091,7,1,1,1.71875,0.71875,1
3453,8554,10643,9251,4,1,1,1.71875,0.71875,1
4671,11643,12085,12233,2,0,0,1.71875,0.71875,1
4448,10659,12909,11834,1,0,0,1.88542,0.885417,1
2679,9654,10253,9556,1,1,1,1.88542,0.885417,1
3492,9631,7670,6973,4,0,0,1.88542,0.885417,0
3726,11329,9989,12437,0,1,1,1.88542,0.885417,0
1557,7127,11521,7824,7,1,1,1.8125,0.8125,1
3537,12983,11761,11064,0,1,1,1.8125,0.8125,0
5422,8019,12268,8716,4,0,0,1.8125,0.8125,1
27846,18811,19671,19573,4,1,0,1.8125,0.8125,0
10794,9969,9969,9969,6,1,1,1.67708,0.677083,1
15569,24206,27894,26106,7,0,0,1.67708,0.677083,0
9433,12939,16647,15700,2,1,1,1.67708,0.677083,1
35051,15072,21573,21218,2,1,1,1.67708,0.677083,1
1407,7021,8414,7717,0,1,1,1.33333,0.333333,0
7823,15266,16199,15970,0,0,0,1.33333,0.333333,0
2416,6594,8683,8602,0,0,0,1.33333,0.333333,0
2306,10170,9270,8573,5,0,0,1.33333,0.333333,0
4032,8135,10920,10224,0,1,1,1,0,0
4247,8341,11127,10430,6,0,0,1,0,0
7504,16428,14611,15479,0,1,1,2.0625,1.0625,0
2947,7631,8972,7802,0,1,1,2.0625,1.0625,0
10189,14455,17125,16519,0,0,0,2.0625,1.0625,0
36546,44849,45087,34088,7,0,0,2.0625,1.0625,0
2392,10454,10159,9573,0,1,1,1.55208,0.552083,0
7077,12064,14457,13355,0,0,0,1.55208,0.552083,0
1952,6135,8933,8262,1,1,0,1.55208,0.552083,0
6000,10305,14440,14079,0,1,1,1.55208,0.552083,0
9955,15542,14869,14869,2,1,1,1.57292,0.572917,1
1708,9996,8050,8050,0,1,1,1.57292,0.572917,0
1778,5261,8531,8028,7,0,0,1.57292,0.572917,0
3110,7893,10092,9363,6,0,0,1.57292,0.572917,0
11015,15865,21533,18628,0,1,1,1.76042,0.760417,0
1568,5755,7152,7160,7,0,0,1.76042,0.760417,0
2667,6898,8987,8290,4,1,0,1.76042,0.760417,0
18138,20307,25262,24937,5,1,1,1.76042,0.760417,1
7006,11368,20714,15918,6,1,0,1.8125,0.8125,1
2451,9321,7554,6858,7,1,0,1.8125,0.8125,0
2296,7641,7087,5962,4,0,0,1.8125,0.8125,0
2277,7516,6998,6123,0,1,1,1.8125,0.8125,1
9926,12635,14104,13407,1,0,0,1.6875,0.6875,0
9023,14328,17209,15809,4,1,1,1.6875,0.6875,1
2178,11257,7052,6681,0,1,1,1.6875,0.6875,0
3641,13550,9412,14480,0,1,1,1.6875,0.6875,0
11108,16255,26420,12860,0,1,1,1.325,0.325,0
4329,11122,10166,10497,0,1,1,1.325,0.325,0
6635,12102,11810,11114,1,0,0,1.35938,0.359375,1
10882,16733,14602,15170,5,1,1,1.35938,0.359375,1
11807,12557,11313,11772,6,1,0,1.39583,0.395833,1
829,6400,5704,5007,0,0,0,1.39583,0.395833,0
2392,7462,7266,6570,0,1,1,1.34375,0.34375,0
5551,10929,12258,11322,2,1,1,1.34375,0.34375,1
2128,9858,7628,7788,6,1,1,1.70833,0.708333,1
2277,7847,7847,7151,0,1,1,1.70833,0.708333,0
890,7362,6572,5876,0,1,1,1.61458,0.614583,0
2806,8256,7680,6984,1,1,0,1.61458,0.614583,1
627,8625,6155,5458,0,1,1,1.53125,0.53125,0
4181,9114,8761,9194,0,1,1,1.53125,0.53125,0
6624,14633,11895,11199,0,1,1,1.3875,0.3875,0
2883,6523,4811,4811,2,0,0,1.5625,0.5625,1
5117,7415,9068,8792,0,1,1,1.5625,0.5625,0
5406,6258,8161,6784,2,1,1,1.5625,0.5625,1
4713,6917,6641,6366,0,1,1,1.5625,0.5625,0
5405,8159,7333,7333,0,1,1,1.9375,0.9375,0
13312,14547,13493,12994,2,1,1,1.9375,0.9375,1
24676,19634,22655,17204,0,1,1,1.9375,0.9375,1
4845,7070,7252,6740,2,1,1,1.9375,0.9375,1
20854,17044,18728,16365,5,0,0,2.3125,1.3125,1
5066,6707,6994,6981,6,1,0,2.3125,1.3125,1
3387,4531,4624,5514,4,0,0,2.3125,1.3125,1
14170,12720,13621,17546,4,0,0,2.3125,1.3125,1
21354,22054,21805,17323,7,0,0,2.60417,1.60417,1
5706,8375,8041,9923,4,1,1,2.60417,1.60417,1
2943,4596,5207,4389,6,0,0,2.60417,1.60417,1
893,3239,3822,3738,4,0,0,2.60417,1.60417,1
5308,7512,7512,7512,0,0,0,2.33333,1.33333,0
2723,4911,3258,2983,6,0,0,2.33333,1.33333,0
6695,7796,9449,7803,4,0,0,2.33333,1.33333,1
13439,12618,23074,14735,2,0,0,2.33333,1.33333,1
2787,6610,5426,5426,0,1,1,1.79167,0.791667,0
3444,5097,8646,5923,0,0,0,1.79167,0.791667,0
8098,10696,9594,9594,0,1,1,1.79167,0.791667,1
8833,7107,9501,10724,2,1,1,1.79167,0.791667,1
4392,6593,6317,6317,0,1,1,1.02083,0.0208333,0
2747,6185,5108,5108,6,1,0,1.02083,0.0208333,0
2838,5154,4766,6301,4,0,0,2.14062,1.14062,1
11833,9436,14269,13215,6,1,1,2.14062,1.14062,1
3884,5860,6088,6234,4,0,0,2.14062,1.14062,1
570,3041,3626,3365,2,1,1,2.14062,1.14062,1
1534,4079,3819,3426,1,1,1,2.15625,1.15625,1
1658,3266,4107,3787,2,0,0,2.15625,1.15625,1
4604,17873,8924,10495,5,0,0,2.15625,1.15625,1
27459,11698,13901,14291,4,1,0,2.15625,1.15625,1
3469,7601,7450,7175,2,1,1,2.25,1.25,1
12506,14376,17803,18389,7,0,0,2.25,1.25,1
2338,4276,3940,4012,6,1,0,2.25,1.25,1
10409,9959,14056,7235,1,1,1,2.25,1.25,1
1472,3278,3400,2849,6,1,0,2.17708,1.17708,0
3967,4623,6203,5430,2,1,1,2.17708,1.17708,1
1082,2903,2734,2183,6,1,0,2.17708,1.17708,1
1178,2831,4208,2555,5,1,1,2.17708,1.17708,1
8539,11451,10681,9086,0,0,0,1.8125,0.8125,0
17975,19498,23375,22078,7,1,0,1.8125,0.8125,1
34820,22483,27270,25071,7,1,1,1.8125,0.8125,1
9728,10512,12401,9182,7,1,1,1.8125,0.8125,1
1451,4322,3853,2840,0,1,0,1.55208,0.552083,1
12904,11997,13328,6935,7,1,0,1.55208,0.552083,1
2105,4562,4941,3083,0,0,0,1.55208,0.552083,0
