@relation relation

@attribute RDcost_MSM numeric
@attribute RDcost_2Nx2N numeric
@attribute RDcost_2NxN numeric
@attribute RDcost_Nx2N numeric
@attribute part {0,1,2,3,4,5,6,7}
@attribute MergeFlag {0,1}
@attribute SkipMergeFlag {0,1}
@attribute med_med numeric
@attribute neighDepth_diff numeric
@attribute SplitQuadtree {0,1}

@data
2045,2328,2501,2497,0,0,0,2.64583,0.645833,0
2169,2481,2661,2548,0,0,0,2.64583,0.645833,0
631,1084,1253,1140,0,1,1,2.64583,0.645833,0
1911,2607,2510,2454,0,1,1,2.64583,0.645833,0
3987,3023,4648,3523,7,1,1,2.64583,0.645833,1
4863,5163,5006,4984,0,0,0,2.64583,0.645833,0
1908,2021,2326,2134,0,1,0,2.64583,0.645833,0
1066,1462,1708,1637,7,0,0,2.64583,0.645833,0
1628,1911,2024,1968,0,1,0,2.64583,0.645833,0
1904,2394,2583,2372,0,0,0,2.64583,0.645833,0
4455,1900,2151,2405,2,1,1,2.64583,0.645833,1
1795,2169,2360,2190,0,0,0,2.64583,0.645833,0
1958,2123,2603,1805,2,1,1,2.64583,0.645833,1
2869,2403,3025,3305,2,1,0,2.64583,0.645833,0
1057,1453,1566,1509,0,1,1,2.64583,0.645833,0
2678,2618,3017,2625,2,0,0,2.64583,0.645833,1
1626,1846,2208,2046,0,0,0,2.64583,0.645833,0
3805,3284,3680,3998,2,0,0,1.64583,-0.354167,0
1645,1837,2090,2274,0,1,0,1.64583,-0.354167,0
1524,2055,2176,2033,0,1,1,1.64583,-0.354167,0
1629,1948,2081,2025,0,1,1,1.64583,-0.354167,0
2755,2924,3094,2937,0,0,0,1.64583,-0.354167,0
1624,1850,2116,2076,0,0,0,1.64583,-0.354167,0
3154,3514,3776,3663,0,1,1,1.64583,-0.354167,0
3466,3556,3782,3782,0,1,0,1.64583,-0.354167,0
1347,1891,2138,2054,0,1,1,1.64583,-0.354167,0
982,1485,1711,1654,0,1,1,1.64583,-0.354167,1
1921,2216,2499,2293,0,0,0,1.64583,-0.354167,0
1701,2109,2323,2266,0,1,1,1.64583,-0.354167,0
2339,2725,2904,2848,0,1,1,1.64583,-0.354167,0
4911,4935,4921,5423,5,0,0,1.64583,-0.354167,0
1423,1819,1988,1932,0,1,1,1.64583,-0.354167,0
3741,2903,3286,3493,0,0,0,1.64583,-0.354167,0
3840,3993,4163,4106,0,1,0,2.04167,0.0416667,0
2361,2530,2757,2587,0,0,0,2.04167,0.0416667,0
3729,3950,4182,3956,0,0,0,2.04167,0.0416667,0
2517,2686,2969,2800,0,0,0,2.04167,0.0416667,1
3818,4026,4227,3722,7,0,0,2.04167,0.0416667,0
5780,6046,6335,5919,2,1,0,2.04167,0.0416667,0
3164,3491,3642,3491,0,0,0,2.04167,0.0416667,0
5235,5142,6062,5728,0,1,1,2.04167,0.0416667,1
3914,3295,3800,3773,1,1,0,2.04167,0.0416667,0
2292,2552,2786,2862,0,1,0,2.04167,0.0416667,0
3691,3352,3741,3700,4,1,0,2.04167,0.0416667,0
3765,3344,3709,4019,6,1,0,2.04167,0.0416667,0
2112,2446,2502,2446,0,1,0,2.04167,0.0416667,0
4692,4918,5201,4918,2,0,0,2.04167,0.0416667,0
2393,2836,2959,2619,2,0,0,2.04167,0.0416667,0
2744,2970,2970,3083,0,1,0,2.04167,0.0416667,0
1782,2122,2235,2457,1,0,0,1.85417,-0.145833,0
1594,2046,2159,2103,0,1,1,1.85417,-0.145833,0
3535,3497,3804,3747,2,0,0,1.85417,-0.145833,0
1760,2269,2325,2269,0,1,1,1.85417,-0.145833,0
2586,2982,2982,2926,0,1,0,1.85417,-0.145833,1
5530,6885,5850,5821,7,0,0,1.85417,-0.145833,1
4366,6298,6038,5127,2,1,0,1.85417,-0.145833,1
1494,1736,1890,1919,0,1,0,1.85417,-0.145833,0
1977,2395,2659,3003,0,1,0,2.21875,0.21875,0
1089,1740,2098,1435,0,1,1,2.21875,0.21875,1
3507,3076,3258,2992,0,0,0,2.21875,0.21875,0
1496,2005,2005,2175,0,1,0,2.21875,0.21875,0
1007,1459,1516,1403,0,1,1,2.21875,0.21875,0
3160,3417,3386,3330,0,1,1,2.21875,0.21875,0
3452,3559,4018,3641,0,1,1,2.21875,0.21875,0
3001,3520,3670,3045,0,1,1,2.21875,0.21875,1
3500,2561,2944,2900,0,0,0,2.21875,0.21875,0
1692,1996,2084,2003,2,1,0,2.21875,0.21875,0
2155,2700,2593,2207,7,0,0,2.21875,0.21875,0
1552,1930,2151,2082,0,1,1,2.21875,0.21875,0
1136,1928,2002,2462,2,1,1,2.21875,0.21875,1
1212,1584,1724,1528,0,1,0,2.21875,0.21875,0
624,1100,1213,1100,0,1,1,2.21875,0.21875,0
3835,3002,3356,3428,0,0,0,2.26042,0.260417,0
2558,2808,2954,2811,0,0,0,2.26042,0.260417,0
1299,1640,1757,1696,0,1,1,2.26042,0.260417,0
625,1181,1111,1069,0,1,0,2.26042,0.260417,0
2693,3145,3258,3202,1,1,1,2.26042,0.260417,1
6330,5540,5882,6052,1,1,1,2.26042,0.260417,1
986,1438,1551,1438,0,1,0,2.26042,0.260417,0
16019,13814,14662,12023,7,1,1,2.26042,0.260417,1
2326,3420,3503,3568,0,1,1,2.26042,0.260417,0
1217,1475,1726,1578,1,1,1,2.26042,0.260417,1
1433,1613,1696,1703,7,0,0,2.26042,0.260417,0
2510,2506,2481,2678,0,1,0,2.26042,0.260417,0
6515,6003,4659,6385,5,0,0,2.26042,0.260417,0
7664,7890,8117,7627,2,0,0,2.26042,0.260417,1
6318,2477,2934,3054,2,1,1,2.26042,0.260417,1
4923,5267,6244,5336,6,0,0,2.26042,0.260417,1
3983,3920,4486,4756,2,0,0,2.25,0.25,1
3722,3941,4564,4281,0,0,0,2.25,0.25,0
9543,8109,10107,9101,1,0,0,2.25,0.25,0
6228,6342,6455,6398,5,0,0,2.25,0.25,0
407,908,1029,908,0,1,1,2.25,0.25,0
518,986,1102,1045,0,1,1,2.25,0.25,0
2353,2686,2919,3018,0,1,1,2.25,0.25,0
2577,3086,3204,3023,0,1,1,2.25,0.25,0
9397,8366,8965,8945,0,1,0,2.25,0.25,0
4606,5059,5115,5059,0,1,0,2.25,0.25,0
3460,3833,3946,3889,0,1,1,2.25,0.25,1
2801,2961,3074,2851,7,1,0,2.25,0.25,0
1314,1654,1884,1668,0,1,1,2.25,0.25,0
2212,2847,2887,2689,0,1,1,2.25,0.25,0
2511,2983,3039,2926,0,1,1,2.25,0.25,0
2529,2318,2375,2262,0,0,0,2.25,0.25,0
1259,1655,1832,1682,0,1,1,2.0625,0.0625,0
1018,1452,1527,1471,0,1,1,2.0625,0.0625,0
1728,2237,2384,2125,0,1,1,2.0625,0.0625,0
954,1574,1519,1463,0,1,1,2.0625,0.0625,0
3895,4008,3897,4491,0,0,0,2.0625,0.0625,0
5091,4169,3520,3979,2,0,0,2.0625,0.0625,1
636,1032,1089,976,0,1,1,2.0625,0.0625,1
1523,1749,1805,2309,1,0,0,2.0625,0.0625,1
1846,2211,2528,2505,0,1,1,2.0625,0.0625,0
859,1368,1368,1311,0,1,1,2.0625,0.0625,0
2727,2030,2416,2384,1,1,0,2.0625,0.0625,0
1391,1787,1945,1843,0,1,1,2.0625,0.0625,1
618,1028,1028,972,0,1,1,2.0625,0.0625,0
9047,8742,8844,9329,2,0,0,2.0625,0.0625,1
1151,1660,1603,1877,0,1,1,2.0625,0.0625,0
5826,4730,4907,5671,2,0,0,2.0625,0.0625,0
2674,3063,3183,3126,0,0,0,2.02083,0.0208333,0
1778,2501,2327,2885,0,0,0,2.02083,0.0208333,0
1688,1932,2530,1961,6,0,0,2.02083,0.0208333,0
5080,4854,4548,4505,1,1,0,2.02083,0.0208333,0
3106,3174,3543,3377,2,1,0,2.02083,0.0208333,0
3307,3590,3715,3771,0,0,0,2.02083,0.0208333,0
770,1199,1166,1109,4,1,1,2.02083,0.0208333,1
1216,1521,1810,1326,0,1,0,2.02083,0.0208333,0
986,1491,1469,1305,1,1,0,2.02083,0.0208333,0
1805,2032,2278,2145,4,0,0,2.02083,0.0208333,0
3824,3877,3881,3611,7,0,0,2.02083,0.0208333,1
6826,5726,6253,7084,5,0,0,2.02083,0.0208333,1
522,1031,861,861,0,1,1,2.02083,0.0208333,0
558,954,841,841,0,1,0,2.02083,0.0208333,0
1807,2260,2312,1907,1,1,1,2.02083,0.0208333,1
766,1049,1406,1027,0,1,1,2.02083,0.0208333,0
4108,4377,4500,4448,0,0,0,2.07292,0.0729167,0
4044,4440,4384,4846,0,0,0,2.07292,0.0729167,0
5814,5968,6372,5918,0,1,0,2.07292,0.0729167,0
2569,2398,2615,2693,1,0,0,2.07292,0.0729167,0
1184,1298,1477,1411,0,1,0,2.07292,0.0729167,0
1692,2226,2435,2372,0,1,1,2.07292,0.0729167,0
951,1315,1347,1328,6,0,0,2.07292,0.0729167,0
1595,2082,2156,2156,0,1,1,2.07292,0.0729167,0
2038,2321,2442,2444,0,1,0,2.07292,0.0729167,0
3069,3491,4504,3649,0,0,0,2.07292,0.0729167,0
2885,2894,3055,3168,2,1,0,2.07292,0.0729167,1
2223,2269,2288,2288,0,0,0,2.07292,0.0729167,0
1682,1567,1815,1981,4,1,0,2.07292,0.0729167,0
3568,3788,3908,4437,0,0,0,2.07292,0.0729167,0
1989,2254,2537,2202,0,1,1,1.85,-0.15,1
5356,4180,4768,4872,5,1,0,1.85,-0.15,1
3480,3787,3906,3900,0,1,1,1.85,-0.15,0
3857,3773,4088,3914,2,1,0,1.85,-0.15,0
1483,1935,1935,1935,0,1,1,1.85,-0.15,0
2895,3427,3622,4068,0,0,0,1.85,-0.15,0
10363,11840,14587,13949,0,1,1,1.85,-0.15,1
1506,1754,1902,1836,7,1,1,2.35938,0.359375,1
4567,3542,4168,3423,0,0,0,2.35938,0.359375,0
949,1708,1577,1569,6,1,0,2.35938,0.359375,0
971,1477,1480,1480,0,1,1,2.35938,0.359375,0
3716,3455,3715,3998,0,1,0,2.35938,0.359375,0
1255,1860,1481,1425,0,1,0,2.35938,0.359375,0
7373,6053,6033,6053,7,0,0,2.35938,0.359375,1
4777,4211,4326,4541,0,0,0,2.35938,0.359375,0
6018,3204,3430,3865,2,0,0,2.35938,0.359375,1
3272,3562,4081,4424,2,0,0,2.35938,0.359375,0
1336,1494,1732,2131,1,0,0,2.35938,0.359375,0
769,1278,1391,1341,1,1,1,2.35938,0.359375,1
5450,4434,4721,4804,2,0,0,2.35938,0.359375,0
2861,2866,3022,2947,0,1,1,2.28125,0.28125,1
8264,6654,7201,6635,2,1,1,2.28125,0.28125,1
7307,6370,5889,5703,1,0,0,2.28125,0.28125,0
6103,5902,6272,6149,2,0,0,2.28125,0.28125,1
3477,3647,4113,3930,6,1,1,2.28125,0.28125,1
4305,4008,4291,4341,1,0,0,2.28125,0.28125,1
2974,3087,3505,3257,1,1,0,2.28125,0.28125,0
5142,4969,5017,4915,6,1,0,2.28125,0.28125,0
5376,4951,6084,5772,1,0,0,2.28125,0.28125,1
2935,3166,3433,3416,0,0,0,2.28125,0.28125,1
2516,2742,2898,2837,6,0,0,2.28125,0.28125,0
2263,2491,2976,2885,6,1,0,2.28125,0.28125,0
2910,3095,3121,3436,0,1,0,2.28125,0.28125,0
5372,5163,4692,4467,7,1,0,2.28125,0.28125,0
3173,3773,4218,4028,2,1,0,2.28125,0.28125,0
4468,5260,5090,5373,0,1,1,2.34375,0.34375,0
4185,4750,5033,4581,6,1,1,2.34375,0.34375,1
5977,6503,6476,6564,0,0,0,2.34375,0.34375,0
3623,3872,4080,3583,7,0,0,2.34375,0.34375,0
5846,5121,4954,4677,1,1,1,2.34375,0.34375,1
12997,14347,14112,13403,1,1,0,2.34375,0.34375,1
4368,4569,5029,5142,7,1,1,2.34375,0.34375,1
13932,12621,14393,12286,1,0,0,2.34375,0.34375,1
2698,2952,2925,2796,1,0,0,2.34375,0.34375,1
1670,2236,2140,2179,0,0,0,2.34375,0.34375,0
18518,15778,16708,18703,2,0,0,2.34375,0.34375,1
2742,2063,2469,2346,0,1,1,2.34375,0.34375,1
4845,5371,5071,4841,7,0,0,2.34375,0.34375,0
8965,9317,8856,9263,2,0,0,2.34375,0.34375,1
11760,10895,11993,11437,1,0,0,2.3125,0.3125,0
696,1249,1250,1042,6,1,1,2.3125,0.3125,1
10692,11653,11990,11953,0,0,0,2.3125,0.3125,0
843,1360,1296,1465,0,1,0,2.3125,0.3125,1
780,1329,1345,1329,0,1,1,2.3125,0.3125,0
10460,8116,7649,7850,2,0,0,2.3125,0.3125,1
1585,2264,2207,2320,0,1,1,2.3125,0.3125,0
3250,3101,4714,3267,7,0,0,2.3125,0.3125,1
9663,7157,7496,7927,2,0,0,2.3125,0.3125,1
8837,10076,4040,5380,5,0,0,2.3125,0.3125,0
9893,8393,7542,9074,5,1,1,2.3125,0.3125,1
6306,6588,7687,6532,6,0,0,2.3125,0.3125,1
1075,1640,1980,1595,0,1,1,2.3125,0.3125,0
4050,4764,4276,4412,6,1,0,2.3125,0.3125,0
10084,5384,5837,5690,6,0,0,2.3125,0.3125,0
4741,4741,5818,5214,0,0,0,2.3125,0.3125,0
3165,2797,3738,3311,0,0,0,2.27083,0.270833,0
7738,7301,6793,7195,5,0,0,2.27083,0.270833,0
5686,5334,5741,5710,2,1,0,2.27083,0.270833,0
7279,7449,7732,7449,0,0,0,2.27083,0.270833,0
1707,2040,2273,2448,0,0,0,2.27083,0.270833,0
1673,1783,2179,1911,0,0,0,2.27083,0.270833,0
1672,1664,2054,1730,6,0,0,2.27083,0.270833,1
1101,1452,1384,1553,0,1,0,2.27083,0.270833,0
5225,6182,6715,7299,0,1,0,2.27083,0.270833,1
8857,8184,9083,7835,7,0,0,2.27083,0.270833,1
3615,3579,4134,3657,0,1,0,2.27083,0.270833,0
4719,4562,4946,6058,2,1,1,2.27083,0.270833,1
1350,1776,2256,1932,0,1,0,2.27083,0.270833,1
7573,6327,6779,6610,2,1,0,2.27083,0.270833,1
5543,3187,4546,4806,2,0,0,2.27083,0.270833,1
939,1428,1573,1501,2,1,0,2.27083,0.270833,0
2204,2678,2735,2762,0,0,0,2.27083,0.270833,0
890,1228,1482,1369,0,1,1,2.27083,0.270833,0
10095,8232,11555,10134,4,1,0,2.27083,0.270833,0
5857,6027,6366,5856,7,0,0,2.27083,0.270833,0
3445,3746,3883,3671,4,0,0,2.27083,0.270833,0
2519,2802,3406,2859,2,0,0,2.27083,0.270833,0
2976,3315,3372,3594,0,0,0,2.27083,0.270833,0
8411,4664,5116,5214,0,0,0,2.27083,0.270833,0
2360,2643,2587,2530,6,1,0,2.27083,0.270833,0
6331,6671,7091,6951,2,0,0,2.27083,0.270833,0
1486,1827,2101,1769,1,1,0,2.27083,0.270833,1
6801,6536,7065,7034,2,0,0,2.27083,0.270833,0
4197,4029,4684,4126,6,0,0,2.27083,0.270833,0
6331,3634,6155,5897,2,1,0,2.27083,0.270833,1
2323,2493,2606,2662,0,0,0,2.27083,0.270833,0
5546,5918,6223,6113,0,0,0,1.925,-0.075,1
13434,9948,13217,13692,5,0,0,1.925,-0.075,0
3786,3611,4133,3583,0,1,0,1.925,-0.075,0
6912,7138,7701,7138,7,0,0,1.925,-0.075,0
1247,2113,1925,1948,0,1,1,1.925,-0.075,0
2359,2755,3095,2812,7,1,0,1.925,-0.075,0
2515,2643,2959,2960,0,0,0,1.925,-0.075,0
661,1126,1182,1126,0,0,0,1.925,-0.075,0
1959,2316,2623,2581,0,0,0,2.4375,0.4375,0
6512,5812,5884,4696,5,1,0,2.4375,0.4375,0
6190,5505,5812,5506,6,0,0,2.4375,0.4375,0
3522,3712,4069,3819,2,0,0,2.4375,0.4375,1
8906,10015,9189,9676,6,0,0,2.4375,0.4375,1
9430,9549,9651,9398,2,0,0,2.4375,0.4375,1
9927,12110,11838,10266,0,1,0,2.4375,0.4375,1
4465,4861,5306,4810,0,0,0,2.41667,0.416667,0
9816,5830,6517,8416,2,1,1,2.41667,0.416667,1
14066,12155,13569,12339,7,0,0,2.41667,0.416667,1
1424,1594,1821,1651,1,0,0,2.41667,0.416667,1
5871,6379,7238,9238,0,0,0,2.41667,0.416667,1
5183,5019,5465,5320,0,0,0,2.41667,0.416667,1
3152,3780,3837,3780,0,1,1,2.41667,0.416667,0
3938,4154,4221,4164,0,0,0,2.41667,0.416667,0
1471,2142,2023,2635,0,1,0,2.59375,0.59375,0
3574,3506,3857,3801,0,0,0,2.59375,0.59375,0
4155,2458,3106,2410,0,0,0,2.59375,0.59375,0
2879,3275,3501,3471,6,0,0,2.59375,0.59375,1
9846,9943,9668,9941,7,1,1,2.59375,0.59375,1
14479,12633,11783,12157,0,0,0,2.59375,0.59375,1
12704,7396,10503,7400,2,1,0,2.59375,0.59375,1
1830,2245,2245,2379,0,0,0,2.59375,0.59375,1
7333,7502,8013,7479,2,1,1,2.59375,0.59375,1
15677,12294,15994,16467,1,1,0,2.59375,0.59375,1
12806,10956,10438,10223,6,0,0,2.60417,0.604167,1
8321,5685,4772,6124,7,0,0,2.60417,0.604167,1
7100,5139,5166,5648,2,0,0,2.60417,0.604167,1
2297,2636,2749,2749,6,1,0,2.60417,0.604167,0
8451,8583,8798,7538,7,1,1,2.60417,0.604167,1
2172,2302,2512,2427,4,1,0,2.60417,0.604167,0
13359,15481,13593,13223,7,0,0,2.60417,0.604167,1
3682,3196,3461,3965,2,0,0,2.60417,0.604167,0
4276,4211,4224,4272,1,1,0,2.60417,0.604167,1
7825,6238,6782,7013,2,0,0,2.60417,0.604167,1
9589,9893,9888,9814,7,0,0,2.60417,0.604167,0
11069,11614,11781,11931,5,0,0,2.60417,0.604167,1
2008,2813,2634,3134,0,1,0,2.5,0.5,0
5000,4995,5601,4864,7,0,0,2.5,0.5,0
1490,1830,1717,1660,0,1,0,2.5,0.5,0
6057,6228,6624,6567,7,0,0,2.5,0.5,0
3025,2955,3311,3194,2,0,0,2.5,0.5,0
7549,4794,5133,5181,1,0,0,2.5,0.5,0
8565,7391,7376,5545,7,0,0,2.5,0.5,0
5972,4627,4809,4840,1,0,0,2.5,0.5,1
4159,4613,5062,4278,2,0,0,2.5,0.5,0
11332,11687,11706,12135,0,1,1,2.5,0.5,1
11857,13129,10744,12113,6,0,0,2.5,0.5,1
3081,3422,3421,3042,6,0,0,2.5,0.5,0
2404,2857,2913,3193,1,0,0,2.23958,0.239583,1
4170,4922,4622,4396,2,1,0,2.23958,0.239583,1
2551,3004,2840,3168,1,1,0,2.23958,0.239583,1
5076,4146,4304,4419,6,0,0,2.23958,0.239583,0
3770,3570,4285,4367,6,0,0,2.23958,0.239583,0
2453,2613,2665,2679,5,0,0,2.23958,0.239583,0
1677,1888,1931,1915,2,0,0,2.23958,0.239583,0
2876,2901,3566,3716,0,0,0,2.23958,0.239583,0
7237,5511,5674,5496,1,1,0,2.23958,0.239583,1
2466,2749,2963,2749,2,0,0,2.23958,0.239583,0
1762,2099,2174,2061,0,1,0,2.23958,0.239583,0
2610,3167,3550,3692,5,1,0,2.23958,0.239583,0
921,1505,1128,1056,0,1,0,1.8125,-0.1875,0
2312,2538,2821,2538,0,0,0,1.8125,-0.1875,0
2239,2163,2642,2408,0,1,0,1.8125,-0.1875,0
888,1341,1341,1284,2,0,0,1.8125,-0.1875,0
1893,1991,1843,2419,4,1,0,1.8125,-0.1875,0
1472,1703,1862,1645,1,1,0,1.8125,-0.1875,0
6758,7749,8431,8431,0,0,0,2.125,0.125,0
1033,2610,2868,2884,7,0,0,2.125,0.125,0
1224,2788,3267,2688,0,0,0,2.125,0.125,0
1693,3190,3009,2800,0,1,1,2.125,0.125,0
2639,4628,4419,4210,0,1,1,2.125,0.125,0
2466,5413,6024,6044,0,1,1,2.125,0.125,0
4401,6800,6960,6542,0,1,1,2.125,0.125,0
8147,7887,10662,9115,0,0,0,2.125,0.125,0
2743,4625,4416,4207,0,0,0,2.125,0.125,0
3607,5071,6498,5071,0,0,0,2.125,0.125,0
1784,3666,3457,3457,0,1,1,2.125,0.125,0
1795,3677,3468,3259,0,1,1,2.125,0.125,0
4621,6271,6294,6085,0,1,1,2.125,0.125,0
1093,3184,2766,2766,0,1,1,2.125,0.125,0
1156,3011,3346,3044,0,1,1,2.125,0.125,0
839,2930,2512,2512,0,1,1,2.125,0.125,0
1657,3121,3539,3121,0,0,0,1.91667,-0.0833333,0
2682,4544,4355,4879,0,0,0,1.91667,-0.0833333,0
7779,7272,8922,9243,2,1,0,1.91667,-0.0833333,0
3310,5192,5192,4983,0,1,1,1.91667,-0.0833333,0
18095,18571,19152,18000,2,0,0,1.91667,-0.0833333,1
18591,18623,19922,18725,0,0,0,1.91667,-0.0833333,0
13142,14606,13979,14606,6,1,0,1.91667,-0.0833333,1
28466,28275,27104,34092,0,0,0,1.91667,-0.0833333,0
2477,4568,3941,3941,0,1,1,1.91667,-0.0833333,0
1852,4152,3525,3316,0,1,1,1.91667,-0.0833333,0
2395,4695,4522,4624,0,1,1,1.91667,-0.0833333,0
5799,7147,7472,7263,0,1,1,1.91667,-0.0833333,0
3459,5980,5709,5621,1,0,0,1.91667,-0.0833333,0
7203,6171,8112,7361,0,0,0,1.91667,-0.0833333,1
5388,7111,7061,7061,0,0,0,1.91667,-0.0833333,0
6062,6285,8228,6787,7,0,0,1.91667,-0.0833333,0
6280,7185,8334,8652,0,1,1,2.27083,0.270833,0
7497,7215,9500,9138,0,0,0,2.27083,0.270833,0
5363,6808,6826,6617,0,0,0,2.27083,0.270833,0
7181,9671,8854,8645,0,1,1,2.27083,0.270833,0
3908,5999,5581,6197,0,1,1,2.27083,0.270833,0
4307,6389,6189,5980,0,1,1,2.27083,0.270833,0
2921,4465,5428,4594,6,1,0,2.27083,0.270833,0
3773,5864,5961,5237,0,1,1,2.27083,0.270833,0
3153,5035,5035,4826,0,1,1,2.27083,0.270833,0
4669,6551,6342,6342,0,1,1,2.27083,0.270833,0
3333,4916,6766,5455,0,0,0,2.27083,0.270833,0
3092,6043,5834,5625,0,1,1,2.27083,0.270833,0
3810,5475,6060,5337,6,1,0,2.27083,0.270833,0
2719,4617,4848,4275,0,1,1,2.27083,0.270833,0
2737,4386,3759,3759,0,0,0,2.27083,0.270833,0
2056,3905,3729,4215,0,1,1,2.27083,0.270833,0
2302,4092,4815,5264,0,1,1,1.9375,-0.0625,0
882,2697,3519,3324,0,1,1,1.9375,-0.0625,1
1563,4051,4682,4835,0,1,1,1.9375,-0.0625,0
2506,3603,4900,4231,7,1,1,1.9375,-0.0625,1
6019,6117,6266,6639,0,0,0,1.9375,-0.0625,0
2186,3859,3859,4308,0,0,0,1.9375,-0.0625,0
1084,2677,3389,2794,0,0,0,1.9375,-0.0625,0
1780,3662,3662,3453,0,1,1,1.9375,-0.0625,0
1622,3551,3697,4134,0,1,1,1.9375,-0.0625,0
6234,4628,5123,5930,2,1,0,1.9375,-0.0625,0
1817,3758,3549,3340,0,1,1,1.9375,-0.0625,0
2088,3258,4376,3468,0,1,1,1.9375,-0.0625,0
3769,4778,5442,5233,0,1,1,1.9375,-0.0625,0
1038,2920,2711,2711,0,1,1,1.9375,-0.0625,0
2948,3785,5039,4203,7,1,1,1.9375,-0.0625,1
1356,3238,3029,3029,0,1,1,1.9375,-0.0625,0
2509,4182,4182,4182,0,0,0,1.45833,-0.541667,0
2820,4774,4702,4493,0,1,1,1.45833,-0.541667,0
1602,3484,3275,3275,0,1,1,1.45833,-0.541667,0
1489,3371,3162,3261,0,1,1,1.45833,-0.541667,0
1614,3496,3287,3287,0,1,1,1.45833,-0.541667,0
1898,4082,3780,3571,0,1,1,1.45833,-0.541667,0
2694,4576,4576,4367,0,1,1,1.45833,-0.541667,0
1672,3763,3554,3345,0,1,1,1.45833,-0.541667,0
1590,3411,3542,3333,0,1,1,1.45833,-0.541667,0
1635,3556,3304,3304,0,1,1,1.45833,-0.541667,0
1702,3650,3518,3518,0,1,1,1.45833,-0.541667,0
1343,3250,3862,3191,0,1,1,1.45833,-0.541667,0
2663,4545,4674,4465,0,1,1,1.45833,-0.541667,0
4943,6699,6825,6825,0,1,1,1.45833,-0.541667,0
3287,4420,5898,5751,0,1,1,1.45833,-0.541667,0
6667,6199,7933,7520,0,0,0,1.45833,-0.541667,0
3295,5025,5161,4735,0,0,0,1.375,-0.625,0
2777,4478,6342,5124,0,1,1,1.375,-0.625,0
1709,3720,3720,3684,0,1,1,1.375,-0.625,1
3701,4732,5189,5186,0,0,0,1.375,-0.625,0
3114,5098,4889,5228,0,1,1,1.375,-0.625,0
4775,7947,8177,7350,2,1,0,1.375,-0.625,0
2787,4642,4793,5324,0,1,1,1.375,-0.625,0
11762,9369,10766,10833,0,0,0,1.375,-0.625,0
